Date,Trendo filtras 200d,70/20/10 be filtro,Tik akcijos
2019-01-03,0.9683832331937017,0.7749213705972933,0.86689299056404
2019-01-04,0.9684884773564525,0.7959103834831452,0.8945290698375599
2019-01-07,0.9684884773564525,0.8046207662007249,0.900028796362795
2019-01-08,0.9684884773564525,0.8083087043247701,0.9066285162093732
2019-01-09,0.9684884773564525,0.8139838623144017,0.915015462614015
2019-01-10,0.96859470880028,0.7910302449059899,0.9192777491705629
2019-01-11,0.9688066780473965,0.7887458266740514,0.9159779492676439
2019-01-14,0.9687002491473539,0.786989323692184,0.910753236077837
2019-01-15,0.9689121196663628,0.7855542519311072,0.9190027358351347
2019-01-16,0.9690183511101902,0.788945871123829,0.9216150624198531
2019-01-17,0.9692301229010915,0.7942246611985335,0.9283522889341455
2019-01-18,0.9692301229010915,0.7981320883607663,0.9381144220566686
2019-01-22,0.9693356632481653,0.7870625205891929,0.925739902329057
2019-01-23,0.9693356632481653,0.7870889680449319,0.9280772155783471
2019-01-24,0.969653666482894,0.7887120429941709,0.9297272355705466
2019-01-25,0.9695476324952819,0.794645037956291,0.9400393353435563
2019-01-28,0.9696536664828939,0.7803946171315008,0.9335771221646924
2019-01-29,0.9696536664828939,0.7790779602851226,0.9337146288324066
2019-01-30,0.9698650433613646,0.7905900454972914,0.946914008505193
2019-01-31,0.9698650433613646,0.7923950668945868,0.9531008482264087
2019-02-01,0.9699602172571355,0.7930228615882212,0.9520009749458057
2019-02-04,0.9700665474290706,0.795076704961064,0.957500761491411
2019-02-05,0.9700665474290706,0.7984125887027347,0.9631377546028802
2019-02-06,0.97027881286051,0.7919965487698107,0.9594257948190388
2019-02-07,0.97027881286051,0.7852108249919713,0.9493887083814574
2019-02-08,0.9704908808357342,0.8080625832670069,0.9491137550663992
2019-02-11,0.9703846493919068,0.8080030657045759,0.947876255077342
2019-02-12,0.9705965199109156,0.815988330519375,0.9595631214256429
2019-02-13,0.9705965199109156,0.8153196112048715,0.9601132681372394
2019-02-14,0.9708088840704627,0.8134507505129608,0.9595631214256428
2019-02-15,0.9708088840704627,0.819925341014941,0.9694627612158803
2019-02-19,0.9710212482300098,0.8538171075800637,0.9727625010984293
2019-02-20,0.9710212482300098,0.8608391711802936,0.9753749477238878
2019-02-21,0.9711274796738373,0.8548750957592515,0.9730375144338576
2019-02-22,0.9713395476490615,0.8628426407131121,0.9789495809011249
2019-02-25,0.9712331187490189,0.8518692615915694,0.9814245208588693
2019-02-26,0.9713395476490616,0.8497042981712559,0.98211205419744
2019-02-27,0.971445482908566,0.8469040081938077,0.980049634242838
2019-02-28,0.9716572546994672,0.8455268609912937,0.9766124477129448
2019-03-01,0.9710831530439962,0.8484825786540872,0.9818370408620116
2019-03-04,0.9690523700228554,0.8370347143537684,0.9789495809011249
2019-03-05,0.969179311120004,0.8492941171103463,0.979087147589209
2019-03-06,0.9658796244201444,0.847317107475458,0.9742748943821745
2019-03-07,0.9588992484799186,0.8410245696699117,0.9641005413583591
2019-03-08,0.9572176544945046,0.8372642670272137,0.9616256614209848
2019-03-11,0.9660704197112651,0.8443753490746038,0.9744125210906287
2019-03-12,0.9686723749902795,0.8471723190778669,0.97812472095595
2019-03-13,0.9726070767721254,0.8497415520663217,0.9837620141692692
2019-03-14,0.971940798585263,0.8502144143988932,0.9827996475563804
2019-03-15,0.9774937171572821,0.8591201865938762,0.9907741939986199
2019-03-18,0.9813331411088727,0.8666413790722636,0.996273740462745
2019-03-19,0.9819043019968874,0.8695529928751253,0.9970987204486598
2019-03-20,0.9801908193328439,0.8688758508508907,0.9946237804909154
2019-03-21,0.9851412427601886,0.8680423073372958,1.001635960320266
2019-03-22,0.9707674356936535,0.8555867540558452,0.9808745542083827
2019-03-25,0.9706724015029742,0.8514889420967752,0.9807372876221485
2019-03-26,0.9753683388256484,0.8567990366359473,0.9874742740549607
2019-03-27,0.9722588867234847,0.8619757449589402,0.9829367941018744
2019-03-28,0.9743215521517996,0.8619553943169196,0.9858241340220212
2019-03-29,0.9786052380348658,0.8689009778978458,0.9920114539061969
2019-04-01,0.9870288548004278,0.8784050641859471,1.0041109002780102
2019-04-02,0.9867127444575107,0.9223505139986319,1.0036985003156078
2019-04-03,0.9899615328493957,0.9275981110378677,1.008372946753078
2019-04-04,0.9910993873194469,0.9242928756689525,1.0098855801183035
2019-04-05,0.9937485855468671,0.9360836650462939,1.0137356467735594
2019-04-08,0.994599768402651,0.9566655455623108,1.0149726665996563
2019-04-09,0.9909425093765535,0.9472318728469037,1.0096103267013954
2019-04-10,0.9938754352225679,0.9556521630241138,1.0138727332986832
2019-04-11,0.9917965836581722,0.9353949453006342,1.0107105000838483
2019-04-12,0.9967161810274592,0.94036041137717,1.0178601265605431
2019-04-15,0.996464862380554,0.9372017173839444,1.0174476665777707
2019-04-16,0.9972217997595354,0.9487388508152323,1.0185477199194837
2019-04-17,0.9975704354841467,0.9492668635832743,1.018960299942996
2019-04-18,0.9977919661723877,0.9556481801884151,1.0192350731969442
2019-04-22,0.9976974728985383,0.9586293007474437,1.0190977465903401
2019-04-23,1.001481581600337,0.9690416248824231,1.0245971730137253
2019-04-24,0.9976675198169463,0.957566443611092,1.0189602999429963
2019-04-25,0.9975428706706738,0.9396118207706412,1.018684926485348
2019-04-26,1.0001595622752482,0.9460465775581793,1.0225347530591236
2019-04-29,1.0018949302037556,0.9455011884742838,1.025009753037238
2019-04-30,1.0025896931930434,0.9547712252695225,1.025972359731607
2019-05-01,0.9971762466001551,0.9516691015934442,1.0189602999429965
2019-05-02,0.9993726982911795,0.9545267795183509,1.0166226265714862
2019-05-03,1.0164389206580318,0.9742535178528258,1.0273471863272683
2019-05-06,1.0098171800725526,0.9707053515137732,1.0188226132141722
2019-05-07,1.0010131826983553,0.960603490254257,1.001498693734032
2019-05-08,1.0062824940189752,0.9663125701571389,1.0009484870020655
2019-05-09,1.0098983788008553,0.9693631642472963,0.9958609803781227
2019-05-10,1.021701057518415,0.9822949572368019,1.0020483602826686
2019-05-13,1.0574648970646585,1.0304640417605189,0.9768872809872632
2019-05-14,1.0703183185507215,1.0547346962061153,0.9859618807712157
2019-05-15,1.0808403326976175,1.0825217826790021,0.9899491539923355
2019-05-16,1.074115539975113,1.0860688558808922,0.9973740939063086
2019-05-17,1.0489749253444065,1.0500845814624975,0.9898116473246213
2019-05-20,1.0682603598287956,1.0732727147201995,0.9837620141692698
2019-05-21,1.0738295552648085,1.0805710425625823,0.9926991072855081
2019-05-22,1.0606635255746917,1.0617614402244495,0.9887116540032783
2019-05-23,1.060504653065483,1.0623385834041394,0.9775746342647238
2019-05-24,1.068073267577615,1.0716444108577685,0.9829367941018747
2019-05-28,1.0893815164385134,1.105156659476567,0.9745497276564928
2019-05-29,1.083287618742536,1.097972095894872,0.9689127345450236
2019-05-30,1.0736889466851702,1.0807341305338267,0.9731751411423116
2019-05-31,1.0766040116048774,1.0907680302147755,0.9636879013144767
2019-06-03,1.0630806055011353,1.0694133759856743,0.9654752479132803
2019-06-04,1.0455186433114576,1.0637366302163567,0.981149627564181
2019-06-05,1.0509389561833153,1.0718542834070672,0.9845868140940742
2019-06-06,1.05214578587733,1.0768737852077908,0.989811647324621
2019-06-07,1.058425212130711,1.0913745898608453,1.0002611937449748
2019-06-10,1.0560230642009898,1.0920989851345804,1.0045233002404126
2019-06-11,1.0533292595114996,1.091709882617438,1.0074107001809294
2019-06-12,1.0654244900311058,1.0993176919325909,1.001635960320266
2019-06-13,1.0658792219751718,1.1021948687700427,1.0050732668908993
2019-06-14,1.0812826010375287,1.1141967609722088,1.0006734736666372
2019-06-17,1.1018290699414814,1.1355782508422911,1.0015925655927422
2019-06-18,1.0917359829518958,1.1354642516924527,1.014540399894778
2019-06-19,1.0987088617660483,1.1449057200003772,1.0178820940159705
2019-06-20,1.1063119248084037,1.1614320552143733,1.0294376958150393
2019-06-21,1.1320726948665665,1.1851872306998827,1.0266531107683656
2019-06-24,1.1611273252459797,1.2134694489559001,1.0255396128637682
2019-06-25,1.184565988903292,1.2306783627126758,1.0173248649007116
2019-06-26,1.2243036831971048,1.2710293058385824,1.018021461315155
2019-06-27,1.158937574331913,1.208296129470061,1.0219194242256862
2019-06-28,1.1978713567672024,1.2507265851863008,1.0262354890337713
2019-07-01,1.1422182808613786,1.201856374439045,1.0343105095754228
2019-07-02,1.1480777893164573,1.2080218225900805,1.0368168401866873
2019-07-03,1.1826412686716739,1.244389948264389,1.0433602609261874
2019-07-05,1.1517850697166399,1.211922669438226,1.0384872070843234
2019-07-08,1.1856343006045242,1.2475392539336023,1.0330575243309008
2019-07-09,1.1897174238536754,1.2518355673325716,1.0325007753786022
2019-07-10,1.1774558897862024,1.238933827685855,1.0377912108735803
2019-07-11,1.1529176758888762,1.2131144118316366,1.0390441961181025
2019-07-12,1.1681028079050981,1.2290923978402581,1.0421072756816656
2019-07-15,1.1307824784666693,1.1898234799956626,1.042942759232334
2019-07-16,1.0852742622381266,1.1419391651671713,1.0390441961181027
2019-07-17,1.0911716663794855,1.1481444876337232,1.0344497568338682
2019-07-18,1.1218009373519695,1.1803729899957585,1.0393228106757322
2019-07-19,1.112207449739444,1.170278602229945,1.0333362589292707
2019-07-22,1.1086265390957606,1.166510723221598,1.035841869296095
2019-07-23,1.101611866881531,1.159129797301804,1.041550406688627
2019-07-24,1.103956782697971,1.1615971470796296,1.0448918607283395
2019-07-25,1.1010866301646909,1.158577136652959,1.0370949745813571
2019-07-26,1.1041767285312212,1.1618285768388552,1.0422464028993705
2019-07-29,1.0928062151975177,1.1498643803628106,1.0415504066886272
2019-07-30,1.0905473166967123,1.1474875390813382,1.0365383456697985
2019-07-31,1.0966063106786996,1.1538628884011264,1.0269314852445153
2019-08-01,1.096488533073013,1.1537389613299769,1.0185779701859743
2019-08-02,1.0922001409481938,1.149226661450289,1.0095285789574298
2019-08-05,1.1051252489378358,1.1628266218851278,0.9797339270965372
2019-08-06,1.1024873726312148,1.1600510154119907,0.9908719671813818
2019-08-07,1.1150769536026057,1.1732979301177964,0.994352848540649
2019-08-08,1.123864842106878,1.182544656416691,1.0089714698829109
2019-08-09,1.1112800923481656,1.1693028251733473,1.0021494946061513
2019-08-12,1.0930557989261362,1.150126995486577,0.9908719671813818
2019-08-13,1.0924035773594831,1.1494407197890477,1.0053515213263091
2019-08-14,1.0418652702952687,1.0962636804120571,0.9766709675737141
2019-08-15,1.0496620793374865,1.1044675804937532,0.9784809418520151
2019-08-16,1.0595165838487892,1.1148366135081047,0.9918469380719749
2019-08-19,1.0861205431376604,1.1428296325241671,1.000200213049036
2019-08-20,1.0756257704411425,1.1317869013098787,0.994909657513318
2019-08-21,1.0637626154381812,1.1193043411021089,1.0031242254152646
2019-08-22,1.064696784755906,1.1202872857529913,1.0015925655927431
2019-08-23,1.0564970921373409,1.1116594665286035,0.9807084778445404
2019-08-26,1.0596251281488567,1.114950825179491,0.989758349236045
2019-08-27,1.0530128971090855,1.107993352901583,0.9871132515292961
2019-08-28,1.0401050097525755,1.0944115122325093,0.9911504016779018
2019-08-29,1.0411465570682272,1.0955074413570651,1.0022885017831165
2019-08-30,1.0441272570651254,1.0986437712088872,1.004237783340232
2019-09-03,1.0667175428900093,1.1226472198102504,0.9988079205256993
2019-09-04,1.0761147366791413,1.1303564210782464,1.0121737967049191
2019-09-05,1.0839681953376963,1.1374986937545855,1.023172409470209
2019-09-06,1.0805578823178625,1.131232383414828,1.024564762013916
2019-09-09,1.0811265377779096,1.138831497902251,1.025817747258438
2019-09-10,1.0768561774434169,1.1334606617033764,1.025957234598363
2019-09-11,1.0840303627754737,1.1403592993120197,1.0338931279223098
2019-09-12,1.0920384805311998,1.150195381868992,1.0383483199480996
2019-09-13,1.0918753395449963,1.1500822450989157,1.039461937893437
2019-09-16,1.0869668286457126,1.1549254507813644,1.035145993126092
2019-09-17,1.087514266008213,1.162679015198848,1.0368168401866884
2019-09-18,1.0862571151295786,1.163072745462719,1.0362597311121697
2019-09-19,1.0884586780355936,1.171573902564807,1.0373734690982472
2019-09-20,1.0838536127529312,1.164694487415415,1.033475266106236
2019-09-23,1.0737526254426997,1.143951886260105,1.0320830336032694
2019-09-24,1.0469067790702768,1.0945522345011844,1.0259572345983632
2019-09-25,1.04630589950266,1.095659782677523,1.0287415795635568
2019-09-26,1.0381057338524353,1.0843998755561683,1.0276277215367393
2019-09-27,1.0365067223683246,1.0877103984362524,1.0219194242256873
2019-09-30,1.0410053469203426,1.0956606097216135,1.0267924780675513
2019-10-01,1.0329940269507247,1.0856422756196002,1.014958141670113
2019-10-02,1.0221252304908914,1.0762826320077958,0.9979726770565115
2019-10-03,1.0248158592370347,1.0757009606785684,1.0063261921150524
2019-10-04,1.0310159136605461,1.083310156006255,1.0169074832475984
2019-10-07,1.0291333759536716,1.0838917421366263,1.0128699129564025
2019-10-08,1.0191941813580514,1.0739572850843744,0.9995042768586627
2019-10-09,1.0344307090451572,1.0968706735853913,1.0081363464544633
2019-10-10,1.039877371461021,1.1015711929467322,1.0160718796561903
2019-10-11,1.043153602857294,1.099437838647053,1.0298554375903741
2019-10-14,1.0424690454850971,1.1014184692952154,1.0270707325029602
2019-10-15,1.0456277137918697,1.1013257020639986,1.037373469098247
2019-10-16,1.041928987101179,1.094125351523984,1.0376520836558762
2019-10-17,1.0451219046278004,1.098702599486423,1.0401581741856607
2019-10-18,1.0394057645890573,1.0899972425562983,1.0366777129689837
2019-10-21,1.0514717630283956,1.1034619204524991,1.0441957444768566
2019-10-22,1.0449926684233737,1.0950486158833825,1.0408544104778843
2019-10-23,1.0337163591387268,1.0771381914075446,1.0446133662114507
2019-10-24,1.0349004181445347,1.078215512403996,1.0469799694013102
2019-10-25,1.0658864084889752,1.1226292871664316,1.0499039217471686
2019-10-28,1.0850832917585,1.1435140417221559,1.0561689680105195
2019-10-29,1.0884608064598935,1.1517413707812758,1.0549158627252573
2019-10-30,1.0847614449411458,1.1443825285514178,1.0574221933365215
2019-10-31,1.082835094803169,1.1419020994557791,1.054915862725257
2019-11-01,1.091957126396843,1.1514840794355101,1.065636461136618
2019-11-04,1.0988374598467479,1.1602199076602786,1.0702310204615926
2019-11-05,1.0973725103433434,1.1605334477852882,1.0705093949377418
2019-11-06,1.097417766657236,1.1620017377732081,1.069952525944703
2019-11-07,1.0984367561244144,1.1607869552276548,1.0744077179704927
2019-11-08,1.0875260175878767,1.1469248340081204,1.0744077179704927
2019-11-11,1.0846179891860077,1.144658293989674,1.0719017474814485
2019-11-12,1.0854953108993277,1.1464182563438623,1.0712056312299651
2019-11-13,1.0846217428630403,1.1463829337279403,1.0702310204615924
2019-11-14,1.0823714487799434,1.142583375383722,1.070370267720037
2019-11-15,1.082356689488936,1.1391513924269732,1.077470917574796
2019-11-18,1.0787709755438906,1.1353690772092118,1.0784452882616888
2019-11-19,1.0754279850023243,1.1299135776034035,1.0771921829764266
2019-11-20,1.0679261623972212,1.1208903687480858,1.072597743692192
2019-11-21,1.0585590652366081,1.1021024274247748,1.072180121957598
2019-11-22,1.0511068306030444,1.0872245432044625,1.0731547327259707
2019-11-25,1.05345113695949,1.0873234248052663,1.0813690005260672
2019-11-26,1.0557656287271027,1.0913091284925158,1.0822042439952553
2019-11-27,1.0660738336281523,1.1046861684720313,1.0862421744086712
2019-11-29,1.066694026535413,1.106775751870661,1.0795591462885064
2019-12-02,1.0507992649670637,1.0864758792107472,1.072597743692192
2019-12-03,1.047041321723688,1.081767462397007,1.0671680609387695
2019-12-04,1.0521360724479545,1.0840972891195273,1.0745470852696777
2019-12-05,1.0529690285871285,1.0925350192649046,1.0756609432964952
2019-12-06,1.0587930605877474,1.1014458266476148,1.0841535855727409
2019-12-09,1.0564404954444273,1.093935584819653,1.0806728842745839
2019-12-10,1.0559631994425673,1.088371079729444,1.0799768880638405
2019-12-11,1.0594959142793763,1.0882844178024513,1.0851283163818537
2019-12-12,1.0661528078028795,1.0973137492400673,1.094734816684917
2019-12-13,1.0684706102812347,1.100089005704212,1.098215277901594
2019-12-16,1.074076761105921,1.0875480786960074,1.1062895781988056
2019-12-17,1.073945632322221,1.07075839158077,1.1061487704107404
2019-12-18,1.0744976975942697,1.0977858138555836,1.1068531694732866
2019-12-19,1.076271234861734,1.094640500362198,1.1093892701880805
2019-12-20,1.0776417512584962,1.0963276292010136,1.1113623798320937
2019-12-23,1.079381272095906,1.1018569574347037,1.1138989607098477
2019-12-24,1.0796087039208149,1.1014021239403828,1.114180336204498
2019-12-26,1.083798470545358,1.101248674760112,1.1202397526801628
2019-12-27,1.0842473163928408,1.103887466735877,1.120944391824189
2019-12-30,1.079643081172835,1.103127387953764,1.114180336204498
2019-12-31,1.0813825196894442,1.0997729405034056,1.116716797041512
2020-01-02,1.0893991534664602,1.100065874250254,1.1282717986368804
2020-01-03,1.0828274242277989,1.1105877797274988,1.1185486187344997
2020-01-06,1.0845059543249247,1.1344321018794037,1.1210850795715137
2020-01-07,1.0826011840520073,1.1442766119662506,1.1182668831176292
2020-01-08,1.0863870811453866,1.1434133660399448,1.1237623481965928
2020-01-09,1.0907086129217505,1.139449470750878,1.1301035002891282
2020-01-10,1.0889941006157788,1.1510763891934448,1.127566799370634
2020-01-13,1.0947086548349159,1.1563695722001266,1.1360217488545077
2020-01-14,1.0940419811827216,1.1959867046304404,1.135035374093611
2020-01-15,1.093601612015333,1.1950900113572136,1.1343309750310648
2020-01-16,1.0992920518094345,1.196554312530843,1.142644396482433
2020-01-17,1.1013516014656684,1.210650928640631,1.145744448593928
2020-01-21,1.097196780169187,1.1997162061607534,1.1395443443709383
2020-01-22,1.0977682842711776,1.197034135672616,1.1403899113437697
2020-01-23,1.0978990451948505,1.183856343921549,1.1405307191318348
2020-01-24,1.0915179795904424,1.1787444537266139,1.1310896349685446
2020-01-27,1.0773632326024178,1.1858445101066042,1.110094029372846
2020-01-28,1.0844109718590205,1.211792080344493,1.120521488297033
2020-01-29,1.084351508464642,1.209234658681398,1.1203805604682275
2020-01-30,1.084351508464642,1.2236166420519212,1.1203805604682275
2020-01-31,1.0710181976876805,1.2012503417673561,1.100653305331776
2020-02-03,1.0754442811473277,1.212559951844538,1.1081212798510527
2020-02-04,1.085762639942365,1.2238014401641977,1.1271442559656981
2020-02-05,1.1030704956626416,1.2528560947707394,1.1378535705474953
2020-02-06,1.1073073087568275,1.2627984773654235,1.140108055686159
2020-02-07,1.1037646592694117,1.2654377223749536,1.132640081166882
2020-02-10,1.10898611943635,1.2718469392685205,1.1382764740746512
2020-02-11,1.121060746830495,1.2933212822549822,1.1440537948112255
2020-02-12,1.1289686754935147,1.321099267745533,1.1516630572815276
2020-02-13,1.1228536920076002,1.3159113178474262,1.1464490877379543
2020-02-14,1.125881620849146,1.329619108910507,1.1475765103683961
2020-02-18,1.1188927868189722,1.3202743483436743,1.1430673000095888
2020-02-19,1.1103764023777476,1.2965066656047406,1.1478583660260064
2020-02-20,1.1053004672628401,1.2896247384028412,1.1412353582758608
2020-02-21,1.1010976411236175,1.289745939643736,1.1323582255092717
2020-02-24,1.0738252115534626,1.2587642345191496,1.0934665862664092
2020-02-25,1.0476358558846735,1.218124176987331,1.0654251894341493
2020-02-26,1.0362674827552645,1.1911420170880473,1.066411924317266
2020-02-27,1.0100889540303615,1.1622846454712918,1.0290704911912614
2020-02-28,1.0001130665026619,1.1510546464085412,1.018220368821399
2020-03-02,1.0259496566709574,1.184303797884705,1.051898038520688
2020-03-03,1.0234414181196627,1.1592216314664985,1.026816126093338
2020-03-04,1.023862334465823,1.1915771713279486,1.0689482651135402
2020-03-05,1.0261781137657184,1.1768922673686062,1.0362572102566279
2020-03-06,1.0325219970879798,1.1708363904115147,1.0177977053757232
2020-03-09,1.014442187760418,1.057071059415527,0.9411422696630306
2020-03-10,1.0136980890805745,1.0901665421021511,0.9844017112729347
2020-03-11,1.0112750327623101,1.0470919333324087,0.9335330071927284
2020-03-12,0.9746572266173743,0.853881259436106,0.8418002744700867
2020-03-13,0.984138714395176,0.9279575791348799,0.9021100627135832
2020-03-16,0.9741853261880996,0.8219482065440202,0.8009361858072813
2020-03-17,0.9756701117150738,0.8687247603125818,0.8509595029757663
2020-03-18,0.9762722000220256,0.8292163807877464,0.7998087631768394
2020-03-19,0.9857490112202016,0.8698298419122796,0.8048816848508675
2020-03-20,0.9843357265636182,0.8479508175459579,0.7793768688963617
2020-03-23,0.9851013436664504,0.8439937487995292,0.7655676822641796
2020-03-24,0.9868143783340994,0.9035616737247837,0.8278499799479893
2020-03-25,0.9856728033354675,0.9186884963661264,0.8505367795097205
2020-03-26,0.9866364434719098,0.9560605521035488,0.8953463672161122
2020-03-27,0.9844662647274011,0.9265460534516858,0.8691370321583203
2020-03-30,0.9840064395455106,0.9400513310402161,0.8883006960202908
2020-03-31,0.984413993929104,0.9354208395341876,0.8816779283516252
2020-04-01,0.9850601076203095,0.9089803089659235,0.8412366231752355
2020-04-02,0.9851682277558651,0.9311969244471551,0.8581459819596525
2020-04-03,0.9848448475861483,0.9198821313444706,0.845322990027257
2020-04-06,0.984952575626924,0.992256150485942,0.8974599245259703
2020-04-07,0.9847374136164576,0.9876746296394737,0.8984462992868669
2020-04-08,0.9848448475861483,1.0134800470742102,0.9201467240877016
2020-04-09,0.9846298816230719,1.0214947565386179,0.9335330071927279
2020-04-13,0.9848448475861482,0.9935335746760431,0.926064792591971
2020-04-14,0.9849525756269238,1.0123563989624624,0.9498787146822942
2020-04-15,0.9848448475861482,0.9860507437665622,0.9262057804411463
2020-04-16,0.9847374136164575,1.0147433854541448,0.9301512794847326
2020-04-17,0.9849525756269238,1.0330128521348918,0.9555152276308032
2020-04-20,0.9848448475861482,1.0170078549939015,0.9415649331087059
2020-04-21,0.9848448475861482,0.9954091292414025,0.9126783294258348
2020-04-22,0.9848448475861482,1.0247368216700927,0.9340968385486892
2020-04-23,0.9849525756269238,1.0342179324163108,0.9331102837266826
